prodct_page_rl,title,category,price,rating,availability,available_cont,pc,description,image_rl
https://books.toscrape.com/cataloge/spilled-milk-based-on-a-tre-story_5/index.html,Spilled Milk: Based on a Tre Story,Nonfiction,4.51,1,In stock,,f667e4c45f37,"Brooke Nolan is a battered child who makes an anonymos phone call abot the escalating brtality in her home. When social services jeopardize her safety condemning her to keep her father’s secret, it’s a glass of spilled milk at the dinner table that forces her to speak abot the crelty she’s been hiding. In her prsit for safety and jstice Brooke battles a broken syst Brooke Nolan is a battered child who makes an anonymos phone call abot the escalating brtality in her home. When social services jeopardize her safety condemning her to keep her father’s secret, it’s a glass of spilled milk at the dinner table that forces her to speak abot the crelty she’s been hiding. In her prsit for safety and jstice Brooke battles a broken system that pshes to keep her father in the home. When jry members and a love interest congregate to inspire her to fight, she risks losing the spport of family and comes to the realization that some people simply do not want to be saved. Spilled Milk is a novel of shocking narrative, trimph and resiliency.",https://books.toscrape.com/media/cache/e/a3/ea3ee641f54b31a4e7e47.jpg
https://books.toscrape.com/cataloge/rise-of-the-rocket-girls-the-women-who-propelled-s-from-missiles-to-the-moon-to-mars_13/index.html,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nonfiction,41.67,4,In stock,,cad3f37cce6,"The riveting tre story of the women who lanched America into space.In the 14s and 5s, when the newly minted Jet Proplsion Laboratory needed qick-thinking mathematicians to calclate velocities and plot trajectories, they didn't trn to male gradates. Rather, they recrited an elite grop of yong women who, with only pencil, paper, and mathematical prowess, transfo The riveting tre story of the women who lanched America into space.In the 14s and 5s, when the newly minted Jet Proplsion Laboratory needed qick-thinking mathematicians to calclate velocities and plot trajectories, they didn't trn to male gradates. Rather, they recrited an elite grop of yong women who, with only pencil, paper, and mathematical prowess, transformed rocket design, helped bring abot the first American satellites, and made the exploration of the solar system possible. For the first time, Rise of the Rocket Girls tells the stories of these women--known as ""hman compters""--who broke the bondaries of both gender and science. Based on extensive research and interviews with all the living members of the team, Rise of the Rocket Girls offers a niqe perspective on the role of women in science: both where we've been, and the far reaches of space to which we're heading.",https://books.toscrape.com/media/cache/1c/41/1c41dcb63d367fc6a1f3ba4da63.jpg
https://books.toscrape.com/cataloge/stiff-the-crios-lives-of-hman-cadavers_6/index.html,Stiff: The Crios Lives of Hman Cadavers,Nonfiction,36.74,3,In stock,,a11ae5f757ef4,"Stiff is an oddly compelling, often hilarios exploration of the strange lives of or bodies postmortem. For two thosand years, cadavers—some willingly, some nwittingly—have been involved in science's boldest strides and weirdest ndertakings. In this fascinating accont, Mary Roach visits the good deeds of cadavers over the centries and tells the engrossing story of o Stiff is an oddly compelling, often hilarios exploration of the strange lives of or bodies postmortem. For two thosand years, cadavers—some willingly, some nwittingly—have been involved in science's boldest strides and weirdest ndertakings. In this fascinating accont, Mary Roach visits the good deeds of cadavers over the centries and tells the engrossing story of or bodies when we are no longer with them.",https://books.toscrape.com/media/cache//1/165f344caee61bc3f56b54e.jpg
https://books.toscrape.com/cataloge/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_1/index.html,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Nonfiction,53.51,1,In stock,,173ace35f6ace1,"Told with sincerity, hmor, and wit,Trespassing Across Americais both a fascinating accont of one man’s remarkable jorney along the Keystone XL pipeline and a meditation on climate change, the beaty of the natral world, and the extremes to which we can psh orselves—both physically and mentally. It started as a far-fetched idea—to hike the entire length of the propose Told with sincerity, hmor, and wit, Trespassing Across America is both a fascinating accont of one man’s remarkable jorney along the Keystone XL pipeline and a meditation on climate change, the beaty of the natral world, and the extremes to which we can psh orselves—both physically and mentally. It started as a far-fetched idea—to hike the entire length of the proposed rote of the Keystone XL pipeline. Bt in the months that followed, it grew into something more for Ken Ilgnas. It became an irresistible adventre—an opportnity not only to draw attention to global warming bt also to explore his personal limits. So in September 1, he strapped on his backpack, stck ot his thmb on the interstate jst north of Denver, and hitchhiked 1,5 miles to the Alberta tar sands. Once there, he trned arond and began his 1,7-mile trek to the XL’s endpoint on the Glf Coast of Texas, a jorney he wold complete entirely on foot, walking almost exclsively across private property.Both a travel memoir and a reflection on climate change, Trespassing Across America is filled with colorfl characters, harrowing physical trials, and strange enconters with the weather, terrain, and animals of America’s…",https://books.toscrape.com/media/cache/fb/65/fb6511ce55f5cfebfa655ad7c4.jpg
https://books.toscrape.com/cataloge/y-the-last-man-vol-1-nmanned-y-the-last-man-1_/index.html,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Seqential Art,1.51,4,In stock,,d6b5f1c6a36,"""Y"" is none other than nemployed escape artist Yorick Brown (his father was a Shakespeare bff), and he's seemingly the only male hman left alive after a mysterios plage kills all Y-chromosome carriers on earth. Bt why are he and his faithfl companion, the often testy male monkey Ampersand, still alive? He sets ot to find the answer (and his girlfriend), while rnni ""Y"" is none other than nemployed escape artist Yorick Brown (his father was a Shakespeare bff), and he's seemingly the only male hman left alive after a mysterios plage kills all Y-chromosome carriers on earth. Bt why are he and his faithfl companion, the often testy male monkey Ampersand, still alive? He sets ot to find the answer (and his girlfriend), while rnning from angry female Repblicans (now rnning the government), Amazon wannabes that inclde his own sister (seemingly brainwashed), and other threats. The Vertigo team of Brian K. Vaghan, Pia Gerra, and José Marzán Jr. have given s a great read!Collects Y: The Last Man isses #1-#5",https://books.toscrape.com/media/cache/31/3f/313fb7d6cc57d63ce7e6b56d5.jpg
https://books.toscrape.com/cataloge/talking-to-girls-abot-dran-dran-one-yong-mans-qest-for-tre-love-and-a-cooler-hairct_34/index.html,Talking to Girls Abot Dran Dran: One Yong Man's Qest for Tre Love and a Cooler Hairct,Nonfiction,5.15,4,In stock,,1dba4766a5e7b,"The athor of the national bestseller Love is a Mix Tape retrns, with a different-bt eqally personal and eqally niversal- spin on msic as memory. ""No rock critic-living or dead, American or otherwise-has ever written abot pop msic with the evocative, hyperpoetic perfectitde of Rob Sheffield."" So said Chck Klosterman abot Love is a Mix Tape, Sheffield's paean to a lost love via its sondtrack. Now, in Talking to Girls Abot Dran Dran, Sheffield shares the sondtrack to his eighties adolescence. When he trned 13 in 1, Rob Sheffield had a lot to learn abot women, love, msic and himself, and in Talking to Girls Abot Dran Dran we get a glimpse into his transformation from pasty, geeky ""hermit boy"" into a yong man with his first girlfriend, his first apartment, and a sense of the world. These were the years of MTV and John Hghes movies; the era of big dreams and bigger sholder pads; and, like any all-American boy, this one was searching for tre love and maybe a cooler hairct. It's all here: Inept flirtations. Dmb crshes. Deplorable fashion choices. Members Only jackets. Girls, every last one of whom seems to be madly in love with the bassist of Dran Dran. Sheffield's coming-of-age story is one that we all know, with a playlist that any child of the eighties or anyone who jst loves msic will sing along with. These songs-and Sheffield's writing-will remind readers of that first kiss, that first car, and the moments that shaped their lives.",https://books.toscrape.com/media/cache/5d/6/5d6546e3ad35b13c6bc74.jpg
https://books.toscrape.com/cataloge/the-wicked-the-divine-vol-1-the-fast-act-the-wicked-the-divine_6/index.html,"The Wicked + The Divine, Vol. 1: The Fast Act (The Wicked + The Divine)",Seqential Art,36.5,,In stock,,dacd1e654fac737,"Every ninety years, twelve gods incarnate as hmans. They are loved. They are hated. In two years, they are dead. The team behind critical tonge-attractors like Yong Avengers and PHONOGRAM renite to create a world where gods are the ltimate pop stars and pop stars are the ltimate gods. Bt remember: jst becase yo’re immortal, doesn’t mean yo’re going to live forev Every ninety years, twelve gods incarnate as hmans. They are loved. They are hated. In two years, they are dead. The team behind critical tonge-attractors like Yong Avengers and PHONOGRAM renite to create a world where gods are the ltimate pop stars and pop stars are the ltimate gods. Bt remember: jst becase yo’re immortal, doesn’t mean yo’re going to live forever. Collects THE WICKED + THE DIVINE #1-5",https://books.toscrape.com/media/cache/a//a646d7aed3e57d6b155be43b.jpg
https://books.toscrape.com/cataloge/the-name-of-god-is-mercy_64/index.html,The Name of God is Mercy,Nonfiction,37.5,,In stock,,baf716364413a,"NEW YORK TIMES BESTSELLER •In his first book pblished as Pope, and in conjnction with the Extraordinary Jbilee of Mercy, Pope Francis here invites all hmanity to an intimate and personal dialoge on the sbject closest to his heart—mercy—which has long been the cornerstone of his faith and is now the central teaching of his papacy. In this conversation with Vatican r NEW YORK TIMES BESTSELLER • In his first book pblished as Pope, and in conjnction with the Extraordinary Jbilee of Mercy, Pope Francis here invites all hmanity to an intimate and personal dialoge on the sbject closest to his heart—mercy—which has long been the cornerstone of his faith and is now the central teaching of his papacy. In this conversation with Vatican reporter Andrea Tornielli, Francis explains—throgh memories from his yoth and moving anecdotes from his experiences as a pastor—why “mercy is the first attribte of God.” God “does not want anyone to be lost. His mercy is infinitely greater than or sins,” he writes. As well, the Chrch cannot close the door on anyone, Francis asserts—on the contrary, its dty is to go ot into the world to find its way into the consciosness of people so that they can assme responsibility for, and move away from, the bad things they have done. The first Jesit and the first Soth American to be elected Bishop of Rome, Pope Francis has traveled arond the world spreading God’s message of mercy to the largest crowds in papal history. Clear and profond, The Name of God Is Mercy resonates with this desire to reach all those who are looking for meaning in…",https://books.toscrape.com/media/cache/1/7c/17cfd3b4ebb567613f6de1f6c5.jpg
https://books.toscrape.com/cataloge/eat-pray-love_16/index.html,"Eat, Pray, Love",Nonfiction,51.3,3,In stock,,df566afd166557,"In her early thirties, Elizabeth Gilbert had everything a modern American woman was spposed to want--hsband, contry home, sccessfl career--bt instead of feeling happy and flfilled, she felt consmed by panic and confsion. This wise and raptros book is the story of how she left behind all these otward marks of sccess, and of what she fond in their place. Follow In her early thirties, Elizabeth Gilbert had everything a modern American woman was spposed to want--hsband, contry home, sccessfl career--bt instead of feeling happy and flfilled, she felt consmed by panic and confsion. This wise and raptros book is the story of how she left behind all these otward marks of sccess, and of what she fond in their place. Following a divorce and a crshing depression, Gilbert set ot to examine three different aspects of her natre, set against the backdrop of three different cltres: pleasre in Italy, devotion in India, and on the Indonesian island of Bali, a balance between worldly enjoyment and divine transcendence.",https://books.toscrape.com/media/cache/5b//5b7f3b71136ea67d3eb5.jpg
https://books.toscrape.com/cataloge/the-end-of-the-jess-era-an-investigation-1_64/index.html,The End of the Jess Era (An Investigation #1),Nonfiction,14.4,1,In stock,,65d163a1f7,"God exists!? This may seem nprovable. The trth abot Jess differs radically from his traditional image!? This may seem absrd. However, both of the above assmptions are in fact provable throgh the logic that orders the Universe and also by virte of the moral principles inherent in Life.This book initiates an independent investigation into the Jess phenomenon. In par God exists!? This may seem nprovable. The trth abot Jess differs radically from his traditional image!? This may seem absrd. However, both of the above assmptions are in fact provable throgh the logic that orders the Universe and also by virte of the moral principles inherent in Life.This book initiates an independent investigation into the Jess phenomenon. In parallel with this, it opens p an exploration of the natre of the Creator.",https://books.toscrape.com/media/cache/fa/d/fadb3fdfc5a5c1d16a56af.jpg
https://books.toscrape.com/cataloge/the-tmor_5/index.html,The Tmor,Nonfiction,41.56,5,In stock,,6514add13cb115,"John Grisham says THE TUMOR is the most important book he has ever written. In this short book, he provides readers with a fictional accont of how a real, new medical technology cold revoltionize the ftre of medicine by cring with sond. THE TUMOR follows the present day experience of the fictional patient Pal, an otherwise healthy 35-year-old father who is diagnose John Grisham says THE TUMOR is the most important book he has ever written. In this short book, he provides readers with a fictional accont of how a real, new medical technology cold revoltionize the ftre of medicine by cring with sond. THE TUMOR follows the present day experience of the fictional patient Pal, an otherwise healthy 35-year-old father who is diagnosed with a malignant brain tmor. Grisham takes readers throgh a detailed accont of Pal’s treatment and his family’s experience that doesn’t end as we wold hope. Grisham then explores an alternate ftre, where Pal is diagnosed with the same brain tmor at the same age, bt in the year 5, when a treatment called focsed ltrasond is able to extend his life expectancy. Focsed ltrasond has the potential to treat not jst brain tmors, bt many other disorders, inclding Parkinson’s, Alzheimer’s, hypertension, and prostate, breast and pancreatic cancer. For more information, yo can visit The Focsed Ultrasond Fondation’s website. Here yo will find a video of Grisham on the TEDx stage with the Fondation’s chairman and a Parkinson’s patient who brings the adience to its feet sharing her incredible story of a focsed…",https://books.toscrape.com/media/cache/a/14/a14b6317e74b346e57d7ff.jpg
https://books.toscrape.com/cataloge/travels-with-charley-in-search-of-america_/index.html,Travels with Charley: In Search of America,Nonfiction,57.,5,In stock,,6f14d14b3,"An intimate jorney across and in search of America, as told by one of its most beloved writers, in a delxe centennial edition In September 16, John Steinbeck embarked on a jorney across America. He felt that he might have lost toch with the contry, with its speech, the smell of its grass and trees, its color and qality of light, the plse of its people. To reassre himself, he set ot on a voyage of rediscovery of the American identity, accompanied by a distingished French poodle named Charley; and riding in a three-qarter-ton pickp trck named Rocinante. His corse took him throgh almost forty states: northward from Long Island to Maine; throgh the Midwest to Chicago; onward by way of Minnesota, North Dakota, Montana (with which he fell in love), and Idaho to Seattle, soth to San Francisco and his birthplace, Salinas; eastward throgh the Mojave, New Mexico, Arizona, to the vast hospitality of Texas, to New Orleans and a shocking drama of desegregation; finally, on the last leg, throgh Alabama, Virginia, Pennsylvania, and New Jersey to New York. Travels with Charley in Search of America is an intimate look at one of America's most beloved writers in the later years of his life—a self-portrait of a man who never wrote an explicit atobiography. Written dring a time of pheaval and racial tension in the Soth—which Steinbeck witnessed firsthand—Travels with Charley is a stnning evocation of America on the eve of a tmltos decade.",https://books.toscrape.com/media/cache/3f/c/3fcd771fe5f1df5ded36a35a.jpg
https://books.toscrape.com/cataloge/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_11/index.html,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Nonfiction,3.4,4,In stock,,bcee4fff66c,"The Appalachian Trail trail stretches from Georgia to Maine and covers some of the most breathtaking terrain in America–majestic montains, silent forests, sparking lakes. If yo’re going to take a hike, it’s probably the place to go. And Bill Bryson is srely the most entertaining gide yo’ll find. He introdces s to the history and ecology of the trail and to some of t The Appalachian Trail trail stretches from Georgia to Maine and covers some of the most breathtaking terrain in America–majestic montains, silent forests, sparking lakes. If yo’re going to take a hike, it’s probably the place to go. And Bill Bryson is srely the most entertaining gide yo’ll find. He introdces s to the history and ecology of the trail and to some of the other hardy (or jst foolhardy) folks he meets along the way–and a cople of bears. Already a classic, A Walk in the Woods will make yo long for the great otdoors (or at least a comfortable chair to sit and read in).",https://books.toscrape.com/media/cache/3/51/351dcd44aa6ceeefb654e.jpg
https://books.toscrape.com/cataloge/h-is-for-hawk_1/index.html,H is for Hawk,Nonfiction,57.4,5,In stock,,b6d3f4f4ee1f66,"When Helen Macdonald's father died sddenly on a London street, she was devastated. An experienced falconer, Helen had never before been tempted to train one of the most vicios predators, the goshawk, bt in her grief, she saw that the goshawk's fierce and feral temperament mirrored her own. Resolving to prchase and raise the deadly creatre as a means to cope with her l When Helen Macdonald's father died sddenly on a London street, she was devastated. An experienced falconer, Helen had never before been tempted to train one of the most vicios predators, the goshawk, bt in her grief, she saw that the goshawk's fierce and feral temperament mirrored her own. Resolving to prchase and raise the deadly creatre as a means to cope with her loss, she adopted Mabel, and trned to the gidance of The Once and Ftre King athor T.H. White's chronicle The Goshawk to begin her challenging endeavor. Projecting herself ""in the hawk's wild mind to tame her"" tested the limits of Macdonald's hmanity and changed her life.Heart-wrenching and hmoros, this book is an nflinching accont of bereavement and a niqe look at the magnetism of an extraordinary beast, with a parallel examination of a legendary writer's eccentric falconry. Obsession, madness, memory, myth, and history combine to achieve a distinctive blend of natre writing and memoir from an otstanding literary innovator.",https://books.toscrape.com/media/cache/14//146c16c6eb5d6dfd1f43ea5.jpg
https://books.toscrape.com/cataloge/the-sffragettes-little-black-classics-6_11/index.html,"The Sffragettes (Little Black Classics, #6)",Nonfiction,11.,,In stock,,d15b65af5d6c,"'Once they are arosed, once they are determined, nothing on earth and nothing in heaven will make women give way; it is impossible.'A potted history of the women who pioneered feminism and changed the world.One of 46 new books in the bestselling Little Black Classics series, to celebrate the first ever Pengin Classic in 146. Each book gives readers a taste of the Classi 'Once they are arosed, once they are determined, nothing on earth and nothing in heaven will make women give way; it is impossible.'A potted history of the women who pioneered feminism and changed the world.One of 46 new books in the bestselling Little Black Classics series, to celebrate the first ever Pengin Classic in 146. Each book gives readers a taste of the Classics' hge range and diversity, with works from arond the world and across the centries - inclding fables, decadence, heartbreak, tall tales, satire, ghosts, battles and elephants.",https://books.toscrape.com/media/cache/f/3/f3eecb1a7c775513bd4b3e.jpg
https://books.toscrape.com/cataloge/kindle-paperwhite-sers-gide_13/index.html,Kindle Paperwhite User's Gide,Nonfiction,34.,3,In stock,,fb45ff15a77,Kindle Paperwhite User's Gide,https://books.toscrape.com/media/cache/6/71/671e3db353cdc1edad6734c.jpg
https://books.toscrape.com/cataloge/black-flags-the-rise-of-isis_131/index.html,Black Flags: The Rise of ISIS,Nonfiction,4.7,1,In stock,,631be44f3c,"Plitzer Prize-winning reporter Joby Warrick reveals how the strain of militant Islam now raising its banner across Iraq and Syria spread from a remote Jordanian prison with the nwitting aid of American military intervention.When he scceeded his father in 1, King Abdllah of Jordan released a batch of political prisoners in the hopes of smoothing his transition to pow Plitzer Prize-winning reporter Joby Warrick reveals how the strain of militant Islam now raising its banner across Iraq and Syria spread from a remote Jordanian prison with the nwitting aid of American military intervention. When he scceeded his father in 1, King Abdllah of Jordan released a batch of political prisoners in the hopes of smoothing his transition to power. Little did he know that among those released was Ab Msab al-Zarqawi, a man who wold go on to become a terrorist mastermind too dangeros even for al-Qaeda and give rise to an Islamist movement bent on dominating the Middle East. Zarqawi began by directing hotel bombings and assassinations in Jordan from a base in northern Iraq, bt it was the American invasion of that contry in 3 that cataplted him to the head of a vast insrgency. By identifying him as the link between Saddam and bin Laden, the CIA inadvertently created a monster. Like-minded radicals saw him as a hero resisting the infidel occpiers and rallied to his case. Their wave of brtal beheadings and sicide bombings contined for years ntil Jordanian intelligence provided the Americans with the crcial intelligence needed to eliminate Zarqawi in a 6…",https://books.toscrape.com/media/cache/54/a3/54a31656dc5bd1a6eaa3dbf.jpg
https://books.toscrape.com/cataloge/are-we-smart-enogh-to-know-how-smart-animals-are_11/index.html,Are We Smart Enogh to Know How Smart Animals Are?,Nonfiction,56.5,1,In stock,,da34a7ccaaf,"What separates yor mind from an animal’s? Maybe yo think it’s yor ability to design tools, yor sense of self, or yor grasp of past and ftre—all traits that have helped s define orselves as the planet’s preeminent species. Bt in recent decades, these claims have eroded, or even been disproven otright, by a revoltion in the stdy of animal cognition. Take the way octopses se cocont shells as tools; elephants that classify hmans by age, gender, and langage; or Aym, the yong male chimpanzee at Kyoto University whose flash memory pts that of hmans to shame. Based on research involving crows, dolphins, parrots, sheep, wasps, bats, whales, and of corse chimpanzees and bonobos, Frans de Waal explores both the scope and the depth of animal intelligence. He offers a firsthand accont of how science has stood traditional behaviorism on its head by revealing how smart animals really are, and how we’ve nderestimated their abilities for too long.People often assme a cognitive ladder, from lower to higher forms, with or own intelligence at the top. Bt what if it is more like a bsh, with cognition taking different forms that are often incomparable to ors? Wold yo presme yorself dmber than a sqirrel becase yo’re less adept at recalling the locations of hndreds of bried acorns? Or wold yo jdge yor perception of yor srrondings as more sophisticated than that of a echolocating bat? De Waal reviews the rise and fall of the mechanistic view of animals and opens or minds to the idea that animal minds are far more intricate and complex than we have…",https://books.toscrape.com/media/cache/1/c1/1c111f555b6bda6fee.jpg
https://books.toscrape.com/cataloge/why-save-the-bankers-and-other-essays-on-or-economic-and-political-crisis_41/index.html,Why Save the Bankers?: And Other Essays on Or Economic and Political Crisis,Nonfiction,4.67,,In stock,,75ee7d5b1beb,"Incisive commentary on the financial meltdown and its aftermath, from the athor of the bestselling global phenomenonCapital in the Twenty-First Centry Thomas Piketty's work has proved that nfettered markets lead to increasing ineqality. Withot meaningfl reglation, capitalist economies will concentrate wealth in an ever smaller nmber of hands. Armed with this knowle Incisive commentary on the financial meltdown and its aftermath, from the athor of the bestselling global phenomenon Capital in the Twenty-First Centry Thomas Piketty's work has proved that nfettered markets lead to increasing ineqality. Withot meaningfl reglation, capitalist economies will concentrate wealth in an ever smaller nmber of hands. Armed with this knowledge, democratic societies face a defining challenge: fending off a new aristocracy. For years, Piketty has wrestled with this problem in his monthly newspaper colmn, which pierces the srface of crrent events to reveal the economic forces nderneath. Why Save the Bankers? brings together selected colmns, now translated and annotated, from the period book-ended by the September  collapse of Lehman Brothers and the Paris attacks of November 15. In between, writing from the vantage point of his native France, Piketty brilliantly decodes the Eropean sovereign debt crisis, an rgent strggle against the tyranny of markets that bears lessons for the world at large. And along the way, he weighs in on oligarchy in the United States, wonders whether debts actally need to be paid back, and discovers srprising lessons abot ineqality…",https://books.toscrape.com/media/cache/be//be64114d7bfad1bc6cc571b.jpg
https://books.toscrape.com/cataloge/girl-interrpted_4/index.html,"Girl, Interrpted",Nonfiction,4.14,3,In stock,,34c7d41d5ffed1,"See alternate cover edition here.In 167, after a session with a psychiatrist she'd never seen before, eighteen-year-old Ssanna Kaysen was pt in a taxi and sent to McLean Hospital. She spent most of the next two years on the ward for teenage girls in a psychiatric hospital as renowned for its famos clientele -- Sylvia Plath, Robert Lowell, James Taylor, and Ray Charles -- as for its progressive methods of treating those who cold afford its sanctary. Kaysen's memoir encompasses horror and razor-edged perception while providing vivid portraits of her fellow patients and their keepers. It is a brilliant evocation of a ""parallel niverse"" set within the kaleidoscopically shifting landscape of the late sixties. Girl, Interrpted is a clear-sighted, nflinching docment that gives lasting and specific dimension to or definitions of sane and insane, mental illness and recovery.",https://books.toscrape.com/media/cache/d/6c/d6c5f317bf44bc6daabc7daf.jpg
https://books.toscrape.com/cataloge/in-cold-blood_43/index.html,In Cold Blood,Nonfiction,4.,4,In stock,,fef34ebed631,"On November 15, 15, in the small town of Holcomb, Kansas, for members of the Cltter family were savagely mrdered by blasts from a shotgn held a few inches from their faces. There was no apparent motive for the crime, and there were almost no cles.As Trman Capote reconstrcts the mrder and the investigation that led to the captre, trial, and exection of the kille On November 15, 15, in the small town of Holcomb, Kansas, for members of the Cltter family were savagely mrdered by blasts from a shotgn held a few inches from their faces. There was no apparent motive for the crime, and there were almost no cles.As Trman Capote reconstrcts the mrder and the investigation that led to the captre, trial, and exection of the killers, he generates both mesmerizing sspense and astonishing empathy. In Cold Blood is a work that transcends its moment, yielding poignant insights into the natre of American violence.",https://books.toscrape.com/media/cache/7/5/75b7face5f3b464a4a47fd.jpg
https://books.toscrape.com/cataloge/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Nonfiction,5.45,4,In stock,,6376aa71be663,"In his most extraordinary book, ""one of the great clinical writers of the twentieth centry"" (The New York Times) reconts the case histories of patients lost in the bizarre, apparently inescapable world of nerological disorders. Oliver Sacks's The Man Who Mistook His Wife for a Hat tells the stories of individals afflicted with fantastic perceptal and intellectal aber In his most extraordinary book, ""one of the great clinical writers of the twentieth centry"" (The New York Times) reconts the case histories of patients lost in the bizarre, apparently inescapable world of nerological disorders. Oliver Sacks's The Man Who Mistook His Wife for a Hat tells the stories of individals afflicted with fantastic perceptal and intellectal aberrations: patients who have lost their memories and with them the greater part of their pasts; who are no longer able to recognize people and common objects; who are stricken with violent tics and grimaces or who shot involntary obscenities; whose limbs have become alien; who have been dismissed as retarded yet are gifted with ncanny artistic or mathematical talents.If inconceivably strange, these brilliant tales remain, in Dr. Sacks's splendid and sympathetic telling, deeply hman. They are stdies of life strggling against incredible adversity, and they enable s to enter the world of the nerologically impaired, to imagine with or hearts what it mst be to live and feel as they do. A great healer, Sacks never loses sight of medicine's ltimate responsibility: ""the sffering, afflicted, fighting hman sbject.""",https://books.toscrape.com/media/cache/d7/5/d7551b7471b1de776f4a7157.jpg
https://books.toscrape.com/cataloge/being-mortal-medicine-and-what-matters-in-the-end_51/index.html,Being Mortal: Medicine and What Matters in the End,Nonfiction,55.6,4,In stock,,15ebd3e53d31b,"In Being Mortal, bestselling athor Atl Gawande tackles the hardest challenge of his profession: how medicine can not only improve life bt also the process of its ending.Medicine has trimphed in modern times, transforming birth, injry, and infectios disease from harrowing to manageable. Bt in the inevitable condition of aging and death, the goals of medicine seem too freqently to rn conter to the interest of the hman spirit. Nrsing homes, preoccpied with safety, pin patients into railed beds and wheelchairs. Hospitals isolate the dying, checking for vital signs long after the goals of cre have become moot. Doctors, committed to extending life, contine to carry ot devastating procedres that in the end extend sffering.Gawande, a practicing srgeon, addresses his profession’s ltimate limitation, arging that qality of life is the desired goal for patients and families. Gawande offers examples of freer, more socially flfilling models for assisting the infirm and dependent elderly, and he explores the varieties of hospice care to demonstrate that a person's last weeks or months may be rich and dignified.Fll of eye-opening research and riveting storytelling, Being Mortal asserts that medicine can comfort and enhance or experience even to the end, providing not only a good life bt also a good end.",https://books.toscrape.com/media/cache/73/ee/73ee61bd74a36a3b61bb7b1a7b.jpg
https://books.toscrape.com/cataloge/finding-god-in-the-rins-how-god-redeems-pain_466/index.html,Finding God in the Rins: How God Redeems Pain,Nonfiction,46.64,,In stock,,4e7f616b717ac,"When the reality of yor pain doesn’t line p with what yo’ve been taght in chrch, then what? While many abandon their faith or embrace hopelessness, it is possible to discover the God who heals yor heart in the midst of the pain. Matt Bays has been where yo are. His nforgettable stories of loss and healing will sher yo into a life where gratitde overpowers anger, hope overcomes despair, and hnger for God replaces indifference to God. With a fresh and original writing style, Bays demonstrates that tre redemption is far more powerfl than the temporary fixes of sanitized Christianity.",https://books.toscrape.com/media/cache/da/f/dafc1b1b1fa7cb5e7a5351f.jpg
https://books.toscrape.com/cataloge/a-mrder-over-a-girl-jstice-gender-jnior-high_511/index.html,"A Mrder Over a Girl: Jstice, Gender, Jnior High",Nonfiction,13.,3,In stock,,fef15cbacf3a,"A psychologist's gripping, trobling, and moving exploration of the brtal mrder of a possibly transgender middle school stdent by an eighth grade classmateOn Feb. 1, , at E. O. Green Jnior High in Oxnard, CA, 14-year-old Brandon McInerney shot and killed his classmate, Larry King, who had recently begn to call himself ""Leticia"" and wear makep and jewelry to scho A psychologist's gripping, trobling, and moving exploration of the brtal mrder of a possibly transgender middle school stdent by an eighth grade classmateOn Feb. 1, , at E. O. Green Jnior High in Oxnard, CA, 14-year-old Brandon McInerney shot and killed his classmate, Larry King, who had recently begn to call himself ""Leticia"" and wear makep and jewelry to school.Profondly shaken by the news, and nsettled by media coverage that sidestepped the isses of gender identity and of race integral to the case, psychologist Ken Corbett traveled to LA to attend the trial. As visions of victim and perpetrator were woven and nwoven in the theater of the cortroom, a hanting pictre emerged not only of the two yong teenagers, bt also of spectators altered by an atrocity and of a commnity that had nwittingly gestated a mrder. Drawing on firsthand observations, extensive interviews and research, as well as on his decades of academic work on gender and sexality, Corbett holds each mrky facet of this case p to the light, exploring the falt lines of memory and the lacnae of ncertainty behind facts. Deeply compassionate, and brimming with wit and acte insight, A Mrder Over a Girl is a riveting…",https://books.toscrape.com/media/cache//e3/e3c1a7bfacde44d77ea7dbff1.jpg
https://books.toscrape.com/cataloge/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,For the Love: Fighting for Grace in a World of Impossible Standards,Nonfiction,45.13,3,In stock,,e43331f56f45,"The poplar writer, blogger, and television personality reveals with hmor and style how Jess' extravagant grace is the key to dealing with life's biggest challenge: people.The majority of or joys, strggles, thrills, and heartbreaks relate to people, beginning first with orselves and then the people we came from, married, birthed, live by, live for, go to chrch with, don't like, don't nderstand, fear, strggle with, compare orselves to, and jdge. People are the best and worst thing abot the hman life.Jen Hatmaker knows this all too well, and so she reveals how to practice kindness, grace, trthflness, vision, and love to orselves and those arond s. By doing this, For the Love leads or generation to reimagine Jess' grace as a way of life, and it does it in a fnny yet profond manner that Christian readers will love. Along the way, Hatmaker shows readers how to reclaim their prophetic voices and become Good News again to a hrting, polarized world.",https://books.toscrape.com/media/cache/a/f4/af4df6433b4773363ac5fb17.jpg
